Toronto

Title,Note,URL,Tags,Comment
Raku,,https://www.google.com/maps/place/Raku/data=!4m2!3m1!1s0x882b35cf5ea0daaf:0xc914f05293b8a923,,
Mizzica Gelateria & Cafe,,https://www.google.com/maps/place/Mizzica+Gelateria+%26+Cafe/data=!4m2!3m1!1s0x882b35b07cda3fff:0xbf216296007b98e4,,
Casa Loma,,https://www.google.com/maps/place/Casa+Loma/data=!4m2!3m1!1s0x882b349dcf25a1b3:0x617cc8c102d6584f,,
MIMI Chinese,,https://www.google.com/maps/place/MIMI+Chinese/data=!4m2!3m1!1s0x882b35be574ded35:0xe31e9522a6a37012,,
"Paper Plus Cloth - Japanese Stationery, Paper and Pen Store",,"https://www.google.com/maps/place/Paper+Plus+Cloth+-+Japanese+Stationery,+Paper+and+Pen+Store/data=!4m2!3m1!1s0x882b35ac6377c2cf:0x5a1b92a587d4640d",,
Laywine's,,https://www.google.com/maps/place/Laywine's/data=!4m2!3m1!1s0x882b34af8ff30cfd:0x4393f59211462dc7,,
Daldongnae Korean BBQ - downtown Christie,,https://www.google.com/maps/place/Daldongnae+Korean+BBQ+-+downtown+Christie/data=!4m2!3m1!1s0x882b35d38cda8ecb:0x5de011ae7884cc75,,
Kensington Market,,https://www.google.com/maps/place/Kensington+Market/data=!4m2!3m1!1s0x882b34c23d02c2eb:0x472d5132915be00c,,
St. Lawrence Market,,https://www.google.com/maps/place/St.+Lawrence+Market/data=!4m2!3m1!1s0x89d4cb31b4dd275b:0xca0ab5acf1a5b6fd,,
Jack Layton Ferry Terminal,,https://www.google.com/maps/place/Jack+Layton+Ferry+Terminal/data=!4m2!3m1!1s0x89d4cb1b7851fd6d:0xbaa55da894745260,,
Centre Island,,https://www.google.com/maps/place/Centre+Island/data=!4m2!3m1!1s0x89d4cacba94d0d87:0xd4d9ff7257f012f8,,
Wonder Pens,,https://www.google.com/maps/place/Wonder+Pens/data=!4m2!3m1!1s0x882b34e56b8d4bf3:0xc5fd86563258995,,
Centreville Amusement Park,,https://www.google.com/maps/place/Centreville+Amusement+Park/data=!4m2!3m1!1s0x89d4cb2a51e3fb1d:0x2f5294e2fb501d29,,
Ontario Science Centre,,https://www.google.com/maps/place/Ontario+Science+Centre/data=!4m2!3m1!1s0x882b3bab3586c29b:0x72453e27762f2bce,,
Royal Ontario Museum,,https://www.google.com/maps/place/Royal+Ontario+Museum/data=!4m2!3m1!1s0x882b34baf3dae513:0xc98434e11ec5f592,,
Toronto Zoo,,https://www.google.com/maps/place/Toronto+Zoo/data=!4m2!3m1!1s0x89d4d9f1ad96dacd:0x9e197a60028bb5d8,,
Ripley's Aquarium of Canada,,https://www.google.com/maps/place/Ripley's+Aquarium+of+Canada/data=!4m2!3m1!1s0x882b34d5d5b6045b:0x8daf1a19298c213d,,
